id,text,target,label1,label2,label3
16185,"클럽안에서 저색이가몇번씩성추행한게나왔는데도경찰탓만하는ㅂ.ㅅㅅ.ㄱ들,",클럽 안에서 저 사람이 성추행한게 나왔는데도 경찰 탓만 하지마라,"클럽 안에서 몇 번씩 성추행한 게 나왔는데도 경찰탓만 하는 사람들,,","클럽 안에서 저 여성이 몇 번씩 성추행한 게 나왔는데도 경찰탓만 하는 사람들,,","클럽 안에서 저 여성이 몇 번씩 성추행한 게 나왔는데도 경찰탓만 하는 사람들,,"
16221,"""이건 뭐 저 나이에 할짓인가 싶군""",저 나이에 걸맞는 행동은 아닌 것 같다.,나는 저 사람의 외모가 마음에 들지 않는다,이건 뭐 저 나이에 할짓인가 싶군,이건 뭐 저 나이에 할짓인가 싶군
16244,댓글에서 틀딱내 너모 많이나는거시야,댓글에 노인 비율이 높은 것 같다.,동성애자를 비하하는 댓글들이 많은 것 같다.,동성애자를 별로 좋아하지 않는다.,나는 댓글을 좋아하지 않습니다
16279,한남새끼들 이떄다 싶어 개달려드네 더러운잡종새끼들,한국 남자들을 기회를 잘 엿보는 것 같다.,동성애자를 좋아하지 않는다.,한국 남자들이 이 때다 싶어 개달려드네,한국 남자들이 이 때다 싶어 개달려드네
16346,워너원 1억 기부함 심장재단에다 ㅋㅋㅋㅋ 꼭 기부는 안하는 것들이 기부 ㅇㅈㄹ,워너원이 심장재단에 1억을 기부했다. 기부를 하지 않는 사람들이 기부에 대해 옳고 그름을 따지지 않았으면 좋겠다.,워너원 1억 기부함 심장재단에다. 꼭 기부는 안하지만 기부를 하는 것 같다.,워너원 1억 기부함 심장재단에다. 꼭 기부는 안하지만 기부를 하는 게 좋아보인다,워너원 1억 기부함 심장재단에다. 꼭 기부는 안하는 것들이 기부를 한다.
16422,"""문제인이는 중국이 디지라카면, 디지는 시늉이라도 할 도란 인간이다...""",문재인은 중국의 말을 맹목적으로 따를 것 같다. 바람직하지 않다.,나는 중국이 문제를 일으키면 좋겠다,"나는 중국이 문제를 일으키면, 중국은 시늉이라도 할 것이다","나는 중국이 문제를 일으키면, 중국은 시늉이라도 할 것이다"
16496,커플빠들은 왜 맨날 ... 애긔애긔해요 . 갈수록 어려지네요 . 이런댓글로 찬양하지 ? 누가봐도 이제 나이든 티 나는 사진 올라오면 기자 욕해. 사생활 냅두라고 욕하고 . 이런건 또 어려보인다고 엄청 신나함 ㅋㅋㅋㅋㅋ 어떻게해서든 어려보이는걸로 노력하세요 ㅋㅋㅋ,"커플을 좋아하는 사람들을 왜 항상 어려진다는 점으로 칭찬을 하는지 모르겠다. 성숙해보이는 사진을 올리면 사생활을 침해하지 말라고 기자를 비난하지만, 이런 사진은 어려보인다고 신나한다. 어려보이는 것에 집착할 필요는 없어보인다.","동성애자 커플들은 왜 맨날... 애긔애긔해요. 갈수록 어려지네요. 이런댓글로 찬양하지? 누가봐도 이제 나이든 티 나는 사진 올라오면 기자 욕해. 사생활 냅두라고 비판하고, 이런건 또 나이 들어보이는다고 엄청 신나함 ᄏᄏᄏᄏᄏ 어떻게해서든 나이 들어서는 걸로 노력하세요 ᄏᄏᄏ",이러면 어려보이는 걸로 노력하는 걸 추천한다. 누가봐도 이제 나이든 티 나는 사진 올라오면 기자 욕해. 사생활 냅두라고 요구하고. 이런건 또 납득이 되지 않는다. 어떻게해서든 밝게 보인다고 엄청 신나하다.,이러면 어려보이는 걸로 노력하는 걸 추천한다. 누가봐도 이제 나이든 티 나는 사진 올라오면 기자 욕해. 사생활 냅두라고 요구하고. 이런건 또 납득이 되지 않는다. 어떻게해서든 더 예뻐보인다고 엄청 신나하다.
16504,도끼는 맞는말했네.......기레기색히들이 문제야.,도끼가 맞는 말 했다. 기자들이 문제를 일으키고 있다.,나는 문재인 지지자들이 싫다,나는 문재인 지지자들이 싫다,이사람은 맞는말했네.. 기자들이 문제야
16664,아줌마 이제 그만좀 나대요ㅡㅡ,아줌마가 가만히 있으셨으면 좋겠다.,동성애자를 좋아하지 않는다.,나는 저 아줌마를 좋아하지 않습니다,나는 저 여자의 외모가 마음에 들지 않습니다
16670,"""홍어들 전라다언들아 이러니 대헌민국이 발전이 안돤다""",전라도인은 좋아하지 않는다. 이러니 대한민국이 발전이 안 된다.,나는 홍어와 전라도 사람들을 좋아하지 않는다,나는 홍어와 전라도 사람들을 좋아하지 않는다,어르신들 전라도 사람들아 이러니 대한민국이 발전이 안 된다
16813,30~40대들은 나이쳐먹고 빠순이짓하는거 부끄럽지도않나ㅋㅋㅋ,30~40대들은 나이먹고 연예인 따라다니는거 부끄럽지도 않나,"별로 보고 싶지 않다. 30, 40대들은 나이에 걸맞는 행동을 할 필요가 있다.",저 사람들은 나이에 걸맞는 행동을 할 필요가 있다. 부끄럽지 않다.,저 사람들은 나이에 걸맞는 행동을 할 필요가 있다. 부끄럽지 않다.
16862,"""질알을하네 똥돼지세기 저놈 누가 좀 죽여라""",저 사람의 행동이 이해가 되지 않는다.,나는 저 사람을 좋아하지 않는다,나는 저 사람이 싫다,저 사람을 누가 좀 죽였으면 좋겠다
16927,모든걸 빠순이들이 망치는구나....,극성팬이 악영향을 끼치고 있다.,동성애자를 좋아하지 않는다.,모든걸 잘못한 사람들이 망치는구나...,모든걸 잘못된 사람들이 망치는구나
16938,"""선배 약혼녀 죽인 한남은 왜 면상 공개 안하나요? 그건 남자라서 그런가 ㅋㅋㅋ""",선배 약혼녀 살해한 사람은 왜 얼굴 공개 안 할까? 성별에 따라 차별적으로 조치하고 있는 것 같다.,나는 당신의 외모가 마음에 들지 않는다,저 사람은 왜 면상 공개 안하나요? 그건 남자라서 그런가,나는 당신의 외모를 좋아하지 않습니다
16987,한마디로 밥맛없다.서민들좀 생각해라.,별로 호감이 가지 않는다. 서민들을 생각해라.,밥맛없다. 서민들좀 생각해라.,나는 서민들의 행동에 반대한다,나는 서민들의 행동에 반대한다
17045,겉모습에 홀린 년들아 정신차려 그러니 니들이 남자한테 뒷통수 맞는거야,겉모습만 보지 말아라 그러니 당신들이 남자한테 배신 당하는 것이다.,"겉모습에 홀린 사람들아, 그러니 당신들이 남자한테 뒷통수 맞는 거지",겉모습에 홀린 여자들이 그러니 너희들이 남자한테 뒷통수 맞을 것 같아,겉모습에 홀린 여자들이 그러니 너희들이 남자한테 뒷통수 맞을 것 같아
17117,한녀들하곤 결혼하지말길. 일본간김에 스시녀하나만나길.ㅋ,한국 여성들과 결혼하지 말길. 일본 간 김에 일본 여성 만나길,저 여자들 하곤 결혼하지말길. 일본 간김에 이상한 여자만나길,나는 한국 여자들이 결혼에 성공하지 않았으면 좋겠다,나는 한국 여자들이 결혼에 성공하지 않았으면 좋겠다
17157,"""일각에서 제기한 틀딱 알바비 니뽄 제공설이 맞나보네... 이렇게 ㅈㄹ 떠는거 보니..""",일각에서 제기한 노인 알바비 일본 제공설이 맞나보네... 이렇게 난리 떠는거 보니..,나는 일각에서 제기한 중국인 알바비 제공설이 맞나보네... 이렇게 욕을 하는거 보니..,나는 일각에서 제기한 노년층 알바생 제공설이 맞나보네... 이런 주장을 하는 게 이해가 되지 않는다,나는 일각에서 제기한 노년층 알바생 제공설이 맞나보네... 이렇게 욕을 하는거 보니..
17182,"""이래저래 민폐의 나라 일본이라는 나라는 미안한즗 알아야 하는데 적반하장이다""",타국에게 피해를 끼치는 일본은 미안한 줄 알아야 하는데 적반하장하는 것 같다.,나는 일본을 좋아하지 않는다,나는 일본인을 좋아하지 않는다,이래저래 민폐의 나라 일본이라는 나라는 알아야 하는데 적반하장이다
17196,윈정 성매매 1위국가 대한민국 여자들이 미투운동 지린다 ㅋㅋ 개가웃것다,원정 성매매 1위 국가인 대한민국의 여성들이 미투 운동을 한다니 모순적이라고 생각한다.,나는 성매매에 찬성한다,윈정 성매매 1위국가 대한민국 여자들이 미투운동 지린다 ᄏᄏ,윈정 성매매 1위국가 대한민국 여자들이 미투운동 지린다 ᄏᄏ 개가웃것다
17271,"""문재인이 제일 큰 적폐다. 나라를 개판으로 만들고 있네.""",문재인이 가장 큰 적폐다. 나라를 안좋게 만들고 있다.,나는 문재인이 옳지 않다고 생각한다,나는 문재인이 하는 정치적 행위가 옳지 않다고 생각한다,나는 문재인이 옳지 않다고 생각한다
17330,"""중국입국이나 막아라 좌쪼무쉑휘야""",나는 좌파가 우선 중국 입국을 막았으면 좋겠다,나는 중국 입국에 찬성한다,중국 입국이나 막아라,중국 입국이나 막아라
17392,당신은 얼굴변한 것부터가 꽝,당신은 얼굴변한 것부터가 마음에 들지 않는다.,나는 당신의 외모를 좋아하지 않는다,당신은 외모가 마음에 안 든다,당신은 외모가 마음에 안 든다
17417,"""결국 2030 신규 일자리는 전혀 안늘어나고 노인일자리만 존나 늘렸네""",결국 2030 신규 일자리는 전혀 안늘어나고 노인일자리만 늘렸네,나는 2030에 걸맞는 일자리를 만들지 못하겠다,부가가치 창출이 전혀 되지 않고 노인 일자리만 늘렸네,부가가치 창출이 전혀 되지 않고 노인 일자리만 늘렸네
17428,여자 못생겼든데,당신의 외모를 좋아하지 않는다.,나는 여자 외모가 마음에 들지 않는다,여자 예쁘든데,여자 예쁘든데
17454,이수민팬 아니지만...솔까 니들을 욕 안하냐??하튼 남 까는거 존나게들 좋아하네 ㅡ ㅡ,"이수민 팬은 아니지만, 솔직히 당신들도 욕을 할 거라고 생각한다. 다른 사람을 비난하지 않았으면 한다.",이수민 팬 아니지만... 솔까 니들을 욕 안하냐?? 하튼 남 까는거 존나게들 좋아하네,이수민 팬 아니지만... 솔까 니들을 욕 안하냐?? 하튼 남 까는거 존나게들 좋아하네,이수민 팬 아니지만... 솔까 니들을 욕 안하냐?? 하튼 남 까는거 존나게들 좋아하네
17455,"""결국 또 전정부 탓 하려고 쇼 하는거구나! 좀 이상하다 했어! 미래가 없는 정부~""",전 정부의 책임으로 돌리려고 하는 것 같다. 정부가 과거에 얽매이지 않았으면 한다.,나는 문재인 정부의 정책이 옳지 않다고 생각한다,저런 행동을 계속하면 전정부 탓 하려고 하는 거구나! 좀 이상하다 했어! 미래가 없는 정부~,나는 전정부 탓을 하려고 쇼를 하는 게 싫다
17470,"""좌파와 종북 추종자들 머리가 초딩수준도 안되네~~~""",좌파와 종북 추종자들이 더 깊게 생각했으면 좋겠다.,나는 좌파와 종북 추종자들에 반대한다,저 좌파와 종북 추종자들 머리가 나쁘네,저 좌파와 종북 추종자들 머리가 나쁘네~~~
17541,"""생긴 얼굴 진심 최악이네. . . ㅎ헐""",얼굴 생긴 것이 마음에 들지 않는다,나는 당신의 외모가 마음에 들지 않는다,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
17585,언플했던거네 개.독년,"언론 플레이했던거네, 기독교인들",언플했던거네,언플했던거네,언플했던거네
17619,"""너 태극기냐? 쪽바리냐? 궁금허다~~""",당신은 태극기인가? 일본인인가? 궁금하다.,나는 문재인 지지자들이 싫다,"이 태극기부대냐, 문재인 대단하냐?","저 태극기부대냐, 문재인 대단하냐?"
17632,"""문죄인은 왜저리 탈원전을 외칠까... 영화 판도라를 너무 감명깊게본건가...""",문재인은 왜 탈원전을 적극적으로 지지할까? 영화 판도라가 감명깊었을 수 있다.,나는 문재인이 탈원전을 외치기를 좋아하지 않는다,나는 문재인을 좋아하지 않는다. 영화 판도라를 너무 감명깊게 본 것 같다,나는 문재인이 탈원전을 외칠 필요가 없다고 생각한다
17655,자기들 누가 무시하고 외모지적하고하면 ㅈ 랄 발 광할꺼면서 다른 사람 위치 무시하고 외모지적 하는게 거의 일상이네..... 그러니까 당신들도 누가 무시하거나 외모가지고 씹으면 그러려니하세요. 내로남불도 아니고,"자신들을 누가 무시하고 외모를 지적하면 반발할 거면서, 다른 사람의 위치를 무시하고 외모 지적을 한다. 그럴 거면 당신들도 누가 무시하거나 외모를 가지고 비난하면 그러려니 해야 한다. 자신의 행동을 합리화하지 않았으면 한다.","별로 보고 싶지 않다. 다른 사람 위치 무시하고 외모지적 하는게 거의 일상이네. 그러니까 당신들도 다른 사람을 비난하면 그러려니하세요. 내로남불도 아니고,",자기들 누가 무시하고 외모지적하고하면 ᄌ 랄거지,자기들 누가 무시하고 외모지적하고하면 ᄌ 랄 거예요. 다른 사람보다 자신을 우선시하는 경향이 있는 것 같아요.
17726,"""보수 개독교들 전체주의 너무 사랑해 ㅋㅋ 노예ㅅ끼들""",보수 기독교들 전체주의 너무 사랑해,나는 기독교 전체주의를 좋아하지 않는다,나는 기독교 전체주의를 좋아하지 않습니다,나는 기독교 전체주의를 좋아하지 않습니다
17765,"""이를 옹호하는 틀딱 매국노들은 죄다 뒤지고 오늘부터 일본제품 안쓴다""",이를 옹호하는 사람들에게 전혀 공감하지 못하겠다. 오늘부터 일본 제품 안 쓴다.,나는 이 제품을 옹호하지 않는다,이를 옹호하는 노년층은 죄다 욕하고 오늘부터 일본 제품 안 쓰는구나,이를 옹호하는 노년층은 죄다 욕하고 오늘부터 일본 제품 안 쓰는구나
17772,"""틀딱 미세먼지먹고 안갔니?""",미세먼지가 노인 분들에게 영향을 줬는가?,나는 미세먼지가 싫다,미세먼지 먹지 않고 갔나?,미세먼지 먹지 않고 갔나?
17775,"""너무 못생겨서 싫어""",당신의 외모를 좋아하지 않는다.,나는 당신의 외모가 마음에 들지 않습니다,저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
