id,text,target
48855,결혼 10년차에 내집 마련하면 성공한거다~ 전매제한땜시 신타 공공을 안한다 ? 정말 배부른 소리 ~ 이 기레기들은 금수저들이라 헛소리 지껄이지만~ 일반 신혼부부는 10년 전세살고 내집 마련할수만 잇다면 기꺼이~ ㅋㅋ,결혼 10년차에 내집 마련하면 성공한거다 전매제한 때문에 신타 공공을 안하는것은 배부른 소리다. 금수저들이라 말하지만 일반 신혼부부는 10년 전세살고 내집 마련할수만 있다면 기꺼이 한다.
48942,슬픈 비극을 국내정치에 이용하려하는 아주 비열한 잡 눔 윤리.도덕. 인성없는 시래기 . 김무성이 추천한 대구시키,슬픈 비극을 국내정치에 이용하려하는 아주 비열한 인간 윤리.도덕. 인성없는 더러운 인간 . 김무성이 추천한 대구사람
48980,싫으면 고백홈~,싫으면 그만둬도 좋다
48985,동등할 권리가 있다는것들이 까고보면 즈그들한테 특권을달라고 떼를쓰니 쳐맞아야되지 않겠냐 사회에 해악인데 그냥,동등할 권리가 있다는 사람들이 알고 보면 자신들한테 특권을 달라고 부당하게 요구하니 비판을 받아야 하지 않겠나 사회에 해악을 끼치는데
49071,그럼 니년들은 남자에 대해 잘 모르니 남자에 대한 욕은 하지 말아야지. 진짜 지능 수준이 어떻게 된거 같네.,그럼 너네는 남자에 대해 잘 모르니 남자에 대한 욕은 하지 말아야지.
49111,표현은 거북 해도 ... 개돼지들이 짖지 않으면 정치인은 관심을 갖지 않고 가해자는 그것이 크게 나쁜 일이라고 생각 안 한다.,표현은 거북 해도 ... 국민들이 말하지 않으면 정치인은 관심을 갖지 않고 가해자는 그것이 크게 나쁜 일이라고 생각 안 한다.
49113,난 유럽이 이슬람화( 이슬람계 약 40%)가 되는데... 100년을 내다봤는데.... 되도 않는 인권 찾다가.... 앞으로 50년이면 완전 이슬람화되것네요...,난 유럽이 이슬람화 되는데 100년은 걸릴 줄 알았는데 50년이면 되겠네
49121,ㅇㅓ이쿠;;; 기자양반  참 가지가지한다 ㅋㅋ 차가 남성용 여성용 따로 팔리나??? 같은차인데 여성이 사고가 높은거면 뭘 좀 다르게 해석해야하는거 아니냐?,차가 남성용 여성용 따로 팔리는 것도 아닌데 같은차인데 여성이 사고가 높은거면 뭘 좀 다르게 해석해야하는거 아니냐?
49217,친구가 진료받으러 갔다가 성경험없다고 하니 굵고 큰 목소리가 그것도 여자간호사가  성경험없다고 합니다!!!  참 .무식하기 짝이 없죠 간호사 맞아????,친구가 진료받으러 갔다가 성경험 없다고 하니 굵고 큰 목소리의 여자간호사가 성경험 없다고 합니다!! 간호사 맞아??
49286,아주 좋아...시대가 변햇으니 생각도 변하는 자세.....국민의짐은 왜 저러케 한결 같울가..으리. 국민은 개돼지,아주 좋아... 시대가 변했으니 생각도 변하는 자세..... 국민의 힘은 왜 저렇게 한결 같을까...
49470,언론사 맞냐...?? 진심으로 걱정되서 하는말인데 병원좀 가봐 기자야,언론사 맞냐..?? 이건 좀 아니지
49616,이 논리를 이해하지 못하는 이유는? 네 지능이 낮으니깐,이 논리를 이해하지 못하는 이유는? 조금 더 깊게 생각할 필요가 있어보인다.
49620,개소리하고있네 ... 왜 사람들이 달리보는지를 파악해야지 덮어놓고 차별이라 비방하면 쓰나 .,이상한 소리하고있네 ... 왜 사람들이 달리보는지를 파악해야지 덮어놓고 차별이라 비방하면 쓰나 .
49739,"중국 동포라는 표현 쓰지 말아라. 동포는 개뿔. / 그들은 스스로 중국인이라고 생각하고 사는 종족이다. "" 중국 조선족""이라고 써라.",중국 동포라는 표현을 쓰지 말자. 그들은 스스로를 중국인이라고 생각한다. '중국 조선족'이라는 표현이 더 적절하다.
49827,개같은 기독교지금 너무 짜증남,기독교 마음에 안들어
49866,곧 있으면 이슬람 무장테러도 일어나고 히잡안쓴다고 한국인에게 범죄 일으키고 다닐듯 ㅋㅋ 안봐도 100% 확정임  난 저것들 이해 해줄생각없다 범죄집단임,나는 이슬람을 이해해줄 생각이 없습니다. 조만간 이슬람이 문제를 일으킬 것 같습니다
49880,심각성 모르는 무개념 잼민이들 빡치네,심각성 모르는 무개념 어린이들 화나네
49950,나이많은 사람들이 랑 일하기힘들다 말도안통하고 고집도쎄고 가르치려하고 진짜꼰데 재수읍다~,나이 많은 사람들이랑 일하기 힘들다. 소통이 어렵고 자기 주관이 강하고 가르치려는 경향이 있다. 별로 가까이하고 싶지 않다.
50063,ㅋㅋㅋ여자도 그럼 현장에서 구르더가ㅋㅋㅋㅈ나 웃긴ㅋㅋㅋ,그럼 여자도 현장의 작업에 참여하면 좋겠다ㅋㅋㅋㅋ
50210,목사가  여신도들   교회로   불러서 응응하는거 아니야.   이제는  아는 사람 가운데  교회 다니는 사람들도 밉다,목사가 여신도들 교회로 불러서 부적절한 관계 하는 것 같다. 나는 기독교를 좋아하지 않는다
50325,이나라도 불구덩이로 들어가는가? 엠비때 속고 그네때 또 속고. 노통 거짓으로 허망히 보낸세력에 또 당한.,이나라도 점점 문제가 심해지나? 이명박한테 속고 박근혜한테 속고 노무현 대통령을 거짓으로 허망히 보낸 세력에 또 당하네.
50404,우리나라도 불륜은 때려죽여야함 이혼하고 만나던가,우리나라도 불륜을 엄하게 처벌해야 한다. 아니면 이혼 후 교제해야 한다.
50426,요즘에 자영업자하시는분들이 어려운데 양아치들이 많네요.저런 사람들은 습관이에요. 다른데가서도 그러더라구요. 엄히다스려주세요,요즘에 자영업자하시는분들이 어려운데 나쁜 사람들이 많네요.저런 사람들은 습관이에요. 다른데가서도 그러더라구요. 엄히다스려주세요
50462,정치인들은 먹고살만해서 그딴소리나오는지몰라도 개소리좀 그만했으면좋겠다,정치인들이 자기만 생각하는 그런 발언을 안하면 좋겠다
50469,세상은 넓고 병신도 많아요. 힘내세요~~^-^,세상은 넓고 남다른 사람도 많아요. 힘내세요~~^-^
50973,니네 나라로 데려가. 니들이 만든 난민이잖아.,너희 나라로 데려 가. 너희가 만든 난민이잖아.
51067,무정부 상탠줄 알았는데 대가리가 있구나,무정부 상탠줄 알았는데 지도자가 있구나
51099,아이고 쌍팔년도 생각하는거보소.부자들은 세금 많이 안냅니까?외국인 근로자도 세금냅니다.선진국됐으면 선진국형 생각으로 전환합시다,조금 진부한 생각인 것 같다. 부자들뿐만 아니라 외국인 근로자도 세금을 낸다. 선진국에 걸맞는 생각으로 전환할 필요가 있다.
51127,무슬림 학생을 없애면 되겠네,무슬림 학생이 마음에 들지 않는다.
51148,38선으로 맞대고있는 북괴군도 생화학무기가 주 무기인걸 잊지마라. 강건너 불구경하는것과 다름 없다. 주사파 잡고 나라 되찾자.,38선으로 맞대고있는 북한군도 생화학무기가 주 무기인걸 잊지마라. 손 놓고 있을 일이 아니다
51206,성소수자들. 싫다. 오염된 페미 더 싫다,성소수자보다 왜곡된 페미니즘을 더 좋아하지 않는다.
51246,진중권은오류도없고전지전능하신가??? 페미자체는죄가없다 그 페미코인탄정치인들잘못이고 남녀혐오로변질되게한자들이잘못이지,진중권의 의견을 비판적으로 수용할 필요가 있다. 페미니즘 자체가 문제가 아니다. 페미니즘을 악용한 정치인과 남녀혐오로 변질되게 한 사람들이 잘못했다고 생각한다.
51329,저거 상황이 보면 아프간 특수부대원들이 항복인데 탈레반새끼들이 이유없는 총 쏨,"상황을 살펴보니, 아프가니스탄 특수부대원들이 항복을 선언했지만 탈레반에서 모른척하고 총을 쏜 것 같아요."
51344,호봉제+빨갱이노조 가 판치는 우리나라에는 들어오면 절대 안 되지~트-ㄹ니들이 앉아서 일은 안 하고 시키기만 할테고 청년들은 정규직으로 돈 벌 생각 못 하고 알바나 알아보는 세상이 되고 말거다.,호봉제+공산주의가 판치는 우리나라에 들어오면 절대 안되지 윗사람들은 앉아서 일은 안하고 시키기만 할테고 청년들은 정규직으로 돈벌 생각 못 하고 알바나 알아보는 세상이 되고 말거다.
51371,소위 입진보들은 왜이리 중국에 관대한줄 모르겠음,실천하지 않는 진보주의자들이 중국에 관대한 이유가 궁금하다.
51391,민주 팔이들 한테 고생만 하시고 돌아 가셨군요,민주당 사람들 한테 고생만 하시다 돌아가셨군요
51393,탈레반보다 더한 달레반,나는 문재인 지지자들이 싫다
51440,"이거 완전 미친 매국노들이네? 이거 국가반역죄아님?????? 반역죄( , 영어: treason)는 안보를 위협하는 행위를 하여 국가 또는 주권자를 배신하는 범죄이다.","이 사람들의 행동은 국가반역죄에 해당되는, 이해하기 어려운 행동이라고 생각한다. 반역죄는 안보를 위협하는 행위를 하여 국가 또는 주권자를 배신하는 범죄이다."
51804,ㅁ ㅊ 어릴땐 놀아야지 왜 코딩을 배워 ㅋㅋㅋ. 논리적 사고를 키우는 과정을 거쳐야지 ㅋㅋㅋ 에휴,어릴 땐 코딩을 배우기 보다는 노는 게 좋다고 생각한다. 논리적 사고를 키우는 과정을 거쳐야 한다.
52000,동포란 말 좀 하지말자. 중국은. ... 제발.,중국에게 동포라는 표현을 자제했으면 좋겠다.
52021,저는 예수님을 사랑하고 항상 저와 동행하심도  믿습니다.  성경이 진리인건 더할나위없죠  그런데 그 최고의 가치를  수단으로 이용하고   그럴싸한 명분으로이용하는 장사치들이 한국교회에 너무나 많습니다.  ,저는 예수님을 사랑하고 항상 저와 동행하심도 믿습니다. 성경이 진리인건 더할나위없죠. 그런데 그 최고의 가치를 수단으로 이용하고 그럴싸한 명분으로 이용하는 사람들이 한국교회에 너무나 많습니다.
52035,한국인 2명도 귀화한 조선족입니다.. 중국에서 교육받았으니 운전을 더럽게 하는거죠..,한국인 2명도 귀화한 조선족이라 운전을 이상하게 합니다..
52071,찌라시만도 못한 똥향신문아 남혐을 이용하는 정치에는 관심이 없지?,경향신문이 언론다운 기사를 써 줬으면 좋겠다
52341,여가부는 지들 자식이 성적문제를 겪어도 차별금지법을 찬성할까? 위선자들,여가부는 성적문제가 본인문제가 되어도 차별금지법을 찬성할까?
52354,너무 이쁜 사람이 말 걸면 꽃뱀으로 오해함.,너무 예쁜 사람이 말 걸면 그 사람을 오해한다.
52399,ㅋㅋㅋㅋㅋ 팩트에 대한 반박은 못하고 말한 사람만 깎아내리고있네ㅋㅋㅋㅋㅋㅋ 대화는 지능가진 사람이랑 해야지,사실에 대한 반박은 못하고 말한 사람만 깎아내리는 모습이 보기 좋지 않다. 조금 더 의미 있는 대화를 하고 싶다.
52450,"아프가니스탄 사람들이 지키려하지 않는데..다른 나라가 도와주면 안되지,.우리나라 온 아프가니스탄 사람들도 마찬가지...무임승차 좋아하는 아프가니스탄","아프가니스탄 사람들이 지키려하지 않는데, 다른 나라가 도와주면 안되지. 우리나라 온 아프가니스탄 사람들도 마찬가지다. 아프가니스탄은 자립심을 기를 필요가 있다."
52559,"주진형을 손혜원 전 의원, 사팔랩(유튜브)에서 하도 칭찬해 대길래 대단하다 생각하고 열린민주티비 들어가서 자주 시청했는데, 주진형 씨도 똑똑하긴 하지만 제 생각에는 어쩔 수 없는 그 나이 또래의 꼰대라는 생각을 버릴 수 없었습니다.","주진형을 손혜원 전 의원, 사팔랩(유튜브)에서 많이 칭찬해서 대단하고 생각하고 열린민주티비 들어가서 자주 시청했는데, 주진형씨도 똑똑하지만 구태의연한 부분이 있다고 생각한다."
52642,우리나라 이슬람 부터 신경써라 여의도 멍청 국개300마리들아,여의도 국회의원 300명은 우리나라 이슬람부터 신경 쓸 필요가 있다.
52722,게이부부 법좀 없애라 저런것들이 있으니 나라가 망하지 에휴,게이부부 법좀 없애라 저런 사람들이 있으니 나라가 어수선하지 에휴
52920,"""제도화 과정에서 하나하나가 논의대상"" 이랑 ""사회적 논의가 부족하다"" 가 어떻게 다른 입장이지. 똑같은 말하는데 뭔 헛소리들이야",'제도화 과정에서 하나하나가 논의대상'이랑 '사회적 논의가 부족하다'는 동일한 입장이라고 생각한다.
53004,나쁜놈들 민주당과 뭐가 다르냐대표직을 사퇴하고 대국민 사과하라,이러면 민주당과 다를 게 없다. 대표직 사퇴하고 대국민 사과하라
53046,이슬람 국가에서 다른 종교 가지면 죽인다메,이슬람 국가에서 다른 종교 가지면 사형이라며?
53237,전문가 국민 말 다 안듣고~~~밀어부칠꺼면~~ㅋㅋ,전문가 국민 말 다 안듣고~~
53262,더빙 깬다..,더빙 품질이 별로다
53293,2030 여성들이 받고있는 차별사례가 뭔지 딱 말해주시지. 당 대표에게 성추행 당한 것이 2030 여성들이 받고 있는 차별사례가 된다는 저런 개소리 말고. 저러니 욕 먹는거지 ㅉㅉ,2030 여성들이 받고있는 차별사례가 뭔지 딱 말해주시지. 당 대표에게 성추행 당한 것이 2030 여성들이 받고 있는 차별사례가 된다는 소리 말고.
53379,대한민국이 기독교 국가냐 ㅋㅋㅋ 어휴 꼰대들,대한민국은 기독교 국가가 아니다 ㅋㅋㅋㅋ
53441,탈북자말하는거 아닌가??  글쓴이는   미쳐도  진짜  미쳤구만여 ㅋ,탈북자말하는거 아닌가? 나는 글쓴이의 의견에 동의하지 않는다
53516,디자이너 김재웅님 유튜브 보고오세요. 이슈피디라는 사람이 이런 어그로로 당사자 두 번죽이는겁니다. 욕먹어야할사람은 이상민씨가 아니라 이슈피디 당신입니다.,"디자이너 김재웅님의 유튜브 영상을 시청해보시겠어요? 이슈피디님의 영상이 사건의 당사자를 더 힘들게 한다고 생각하고, 이는 잘못됐다고 생각합니다."
